annotation;brand;brand_known;dia;diameter;et;holes;img;img_full;link;model;name_product;pcd;price;retail_price;retail_price_one;seller;title;title_short;type;width
"8.5/9.5x19"", 5x112.00, ET32/33, ЦО 66,5мм.";Vossen;VOSSEN;66.5;19;33;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245224.html;VFS2;"9.5x19"", 5x112.0, ET33, ЦО66.5 VOSSEN VFS2 ";112.0;31999;41999;10499;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;9.5
"8.5/9.5x19"", 5x112.00, ET32/33, ЦО 66,5мм.";Vossen;VOSSEN;66.5;19;33;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245224.html;VFS2;"9.5x19"", 5x112.0, ET33, ЦО66.5 VOSSEN VFS2 ";112.0;31999;41999;10499;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;9.5
"8.5/9.5x19"", 5x112.00, ET32/33, ЦО 66,5мм.";Vossen;VOSSEN;66.5;19;33;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245224.html;VFS2;"9.5x19"", 5x112.0, ET33, ЦО66.5 VOSSEN VFS2 ";112.0;31999;41999;10499;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;9.5
"8.5/9.5x19"", 5x112.00, ET32/33, ЦО 66,5мм.";Vossen;VOSSEN;66.5;19;33;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245224.html;VFS2;"9.5x19"", 5x112.0, ET33, ЦО66.5 VOSSEN VFS2 ";112.0;31999;41999;10499;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;9.5
"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";RAYS;RAYS;73.1;17;25;5;https://static.baza.farpost.ru/drom/1524749936075_bulletin;https://static.baza.farpost.ru/drom/1524749936075_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-59251090.html;TE37;"9.0x17"", 5x114.3, ET25, ЦО73.1 RAYS TE37 ";114.3;21999;26999;6749;Replika777;Комплект дисков Rays te37;Rays TE37;Литой;9.0
"8.5x18"", 6x139.70, ET20, ЦО 110,0мм.";RAYS;RAYS;110.0;18;20;6;https://static.baza.farpost.ru/drom/1521437552332_bulletin;https://static.baza.farpost.ru/drom/1521437552332_default;https://baza.drom.ru/chita/wheel/disc/new-rays-te37-61834394.html;TE37;"8.5x18"", 6x139.7, ET20, ЦО110.0 RAYS TE37 ";139.7;28999;33999;8499;Replika777;NEW! Rays te37;Rays TE37;Литой;8.5
"8.5x18"", 5x114.30, ET33, ЦО 73,1мм.";Work;WORK;73.1;18;33;5;https://static.baza.farpost.ru/drom/1524390045743_bulletin;https://static.baza.farpost.ru/drom/1524390045743_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62675099.html;T7R;"8.5x18"", 5x114.3, ET33, ЦО73.1 WORK T7R ";114.3;27999;32999;8249;Replika777;NEW! Комплект дисков Work T7R;Work T7R;Литой;8.5
"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;73.1;18;25;5;https://static.baza.farpost.ru/drom/1525660730952_bulletin;https://static.baza.farpost.ru/drom/1525660730952_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-t7r-63199642.html;T7R;"9.5x18"", 5x114.3, ET25, ЦО73.1 WORK T7R ";114.3;26999;31999;7999;Replika777;New! Комплект Work T7R;Work T7R;Литой;9.5
"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;73.1;18;25;5;https://static.baza.farpost.ru/drom/1525660730952_bulletin;https://static.baza.farpost.ru/drom/1525660730952_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-t7r-63199642.html;T7R;"9.5x18"", 5x114.3, ET25, ЦО73.1 WORK T7R ";114.3;26999;31999;7999;Replika777;New! Комплект Work T7R;Work T7R;Литой;9.5
"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;73.1;18;25;5;https://static.baza.farpost.ru/drom/1525660730952_bulletin;https://static.baza.farpost.ru/drom/1525660730952_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-t7r-63199642.html;T7R;"9.5x18"", 5x114.3, ET25, ЦО73.1 WORK T7R ";114.3;26999;31999;7999;Replika777;New! Комплект Work T7R;Work T7R;Литой;9.5
"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;73.1;18;25;5;https://static.baza.farpost.ru/drom/1525660730952_bulletin;https://static.baza.farpost.ru/drom/1525660730952_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-t7r-63199642.html;T7R;"9.5x18"", 5x114.3, ET25, ЦО73.1 WORK T7R ";114.3;26999;31999;7999;Replika777;New! Комплект Work T7R;Work T7R;Литой;9.5
"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1525942902860_bulletin;https://static.baza.farpost.ru/drom/1525942902860_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-63287776.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;26999;31999;7999;Replika777;Дип. Shogun A1;Shogun A1 (диповые);Литой;10.5
"9.5x18"", 5x112.00, 5x114.30, ET30, ЦО 73,1мм.";XXR;XXR;73.1;18;30;5;https://static.baza.farpost.ru/drom/1480394589617_bulletin;https://static.baza.farpost.ru/drom/1480394589617_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-64840544.html;527;"9.5x18"", 5x114.3, ET30, ЦО73.1 XXR 527 ";114.3;26999;31999;7999;Replika777;Комплект дисков XXR 527;XXR 527;Литой;9.5
"9.5x18"", 5x112.00, 5x114.30, ET30, ЦО 73,1мм.";XXR;XXR;73.1;18;30;5;https://static.baza.farpost.ru/drom/1480394589617_bulletin;https://static.baza.farpost.ru/drom/1480394589617_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-64840544.html;527;"9.5x18"", 5x114.3, ET30, ЦО73.1 XXR 527 ";114.3;26999;31999;7999;Replika777;Комплект дисков XXR 527;XXR 527;Литой;9.5
"8.0x18"", 5x112.00, ET35, ЦО 66,5мм.";Vossen;VOSSEN;66.5;18;35;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245189.html;VFS2;"8.0x18"", 5x112.0, ET35, ЦО66.5 VOSSEN VFS2 ";112.0;27999;32999;8249;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;8.0
"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";XXR;XXR;73.1;18;35;5;https://static.baza.farpost.ru/drom/1480394589617_bulletin;https://static.baza.farpost.ru/drom/1480394589617_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-65460475.html;527;"8.5x18"", 5x114.3, ET35, ЦО73.1 XXR 527 ";114.3;26999;31999;7999;Replika777;Комплект дисков XXR 527;XXR 527;Литой;8.5
"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";XXR;XXR;73.1;18;35;5;https://static.baza.farpost.ru/drom/1480394589617_bulletin;https://static.baza.farpost.ru/drom/1480394589617_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-65460475.html;527;"8.5x18"", 5x114.3, ET35, ЦО73.1 XXR 527 ";114.3;26999;31999;7999;Replika777;Комплект дисков XXR 527;XXR 527;Литой;8.5
"8.5x17"", 5x114.30, ET22, ЦО 73,1мм.";Shogun;Shogun;73.1;17;22;5;https://static.baza.farpost.ru/drom/1534993246498_bulletin;https://static.baza.farpost.ru/drom/1534993246498_default;https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65606974.html;A1;"8.5x17"", 5x114.3, ET22, ЦО73.1 Shogun A1 ";114.3;21999;26999;6749;Replika777;New! Дип. Shogun A1;Shogun A1 (диповые);Литой;8.5
"8.0x17"", 5x114.30, ET30, ЦО 73,1мм.";Vossen;VOSSEN;73.1;17;30;5;https://static.baza.farpost.ru/drom/1483063281672_bulletin;https://static.baza.farpost.ru/drom/1483063281672_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-65678270.html;CV3;"8.0x17"", 5x114.3, ET30, ЦО73.1 VOSSEN CV3 ";114.3;21999;26999;6749;Replika777;Комплект дисков Vossen CV3;Vossen CV3;Литой;8.0
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";Vossen;VOSSEN;73.1;17;35;5;https://static.baza.farpost.ru/drom/1524442890548_bulletin;https://static.baza.farpost.ru/drom/1524442890548_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-vossen-cv5-57399689.html;CV5;"8.0x17"", 5x100.0, ET35, ЦО73.1 VOSSEN CV5 ";100.0;20999;25999;6499;Replika777;New! Комплект дисков Vossen CV5;Vossen CV5;Литой;8.0
"7.0x16"", 4x100.00, ET35, ЦО 73,1мм.";RAYS;RAYS;73.1;16;35;4;https://static.baza.farpost.ru/drom/1524750523353_bulletin;https://static.baza.farpost.ru/drom/1524750523353_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-rays-62938655.html;;"7.0x16"", 4x100.0, ET35, ЦО73.1 RAYS ";100.0;17500;22500;5625;Replika777;New! Комплект дисков Rays;Rays;Литой;7.0
"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";Weds;WEDS;73.1;17;25;5;https://static.baza.farpost.ru/drom/1501040609327_bulletin;https://static.baza.farpost.ru/drom/1501040609327_default;https://baza.drom.ru/chita/wheel/disc/weds-2sht-64263242.html;;"9.0x17"", 5x114.3, ET25, ЦО73.1 WEDS ";114.3;9999;14999;7499;Replika777;Weds (2шт);Weds;Литой;9.0
"8.5x19"", 5x112.00, ET32, ЦО 66,5мм.";Vossen;VOSSEN;66.5;19;32;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245199.html;VFS2;"8.5x19"", 5x112.0, ET32, ЦО66.5 VOSSEN VFS2 ";112.0;31999;41999;10499;Replika777;Комплект дисков Vossen VFS2;Vossen VFS2;Литой;8.5
"9.5x17"", 5x114.30, ET18, ЦО 73,1мм.";Shogun;Shogun;73.1;17;18;5;https://static.baza.farpost.ru/drom/1534993027737_bulletin;https://static.baza.farpost.ru/drom/1534993027737_default;https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65606940.html;A1;"9.5x17"", 5x114.3, ET18, ЦО73.1 Shogun A1 ";114.3;21999;26999;6749;Replika777;New! Дип. Shogun A1;Shogun A1 (диповые);Литой;9.5
"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1525942902860_bulletin;https://static.baza.farpost.ru/drom/1525942902860_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65677230.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;26999;31999;7999;Replika777;Дип. Shogun A1;Shogun A1 (диповые);Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1525942902860_bulletin;https://static.baza.farpost.ru/drom/1525942902860_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65677230.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;26999;31999;7999;Replika777;Дип. Shogun A1;Shogun A1 (диповые);Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1525942902860_bulletin;https://static.baza.farpost.ru/drom/1525942902860_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65677230.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;26999;31999;7999;Replika777;Дип. Shogun A1;Shogun A1 (диповые);Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1525942902860_bulletin;https://static.baza.farpost.ru/drom/1525942902860_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65677230.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;26999;31999;7999;Replika777;Дип. Shogun A1;Shogun A1 (диповые);Литой;10.5
"9.0x17"", 5x100.00, ET30, ЦО 73,1мм.";RAYS;RAYS;73.1;17;30;5;https://static.baza.farpost.ru/drom/1528974150372_bulletin;https://static.baza.farpost.ru/drom/1528974150372_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-53068333.html;TE37;"9.0x17"", 5x100.0, ET30, ЦО73.1 RAYS TE37 ";100.0;21999;26999;6749;Replika777;Комплект дисков Rays te37;Rays TE37;Литой;9.0
"9.0x17"", 5x114.30, ET30, ЦО 73,1мм.";RAYS;RAYS;73.1;17;30;5;https://static.baza.farpost.ru/drom/1528972352095_bulletin;https://static.baza.farpost.ru/drom/1528972352095_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-53108353.html;TE37;"9.0x17"", 5x114.3, ET30, ЦО73.1 RAYS TE37 ";114.3;21999;26999;6749;Replika777;Комплект дисков Rays te37;Rays TE37;Литой;9.0
"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм.";Work;WORK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1494157189781_bulletin;https://static.baza.farpost.ru/drom/1494157189781_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018532.html;Emotion T7R;"7.0x16"", 4x100.0, ET35, ЦО73.1 WORK Emotion T7R ";100.0;17999;22999;5749;Replika777;Комплект дисков Work Emotion T7R;Work Emotion T7R;Литой;7.0
"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм.";Work;WORK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1494157189781_bulletin;https://static.baza.farpost.ru/drom/1494157189781_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018532.html;Emotion T7R;"7.0x16"", 4x100.0, ET35, ЦО73.1 WORK Emotion T7R ";100.0;17999;22999;5749;Replika777;Комплект дисков Work Emotion T7R;Work Emotion T7R;Литой;7.0
"9.5x18"", 5x114.30, ET20, ЦО 73,1мм.";RAYS;RAYS;73.1;18;20;5;https://static.baza.farpost.ru/drom/1511110879072_bulletin;https://static.baza.farpost.ru/drom/1511110879072_default;https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-54870245.html;Shogun А1;"9.5x18"", 5x114.3, ET20, ЦО73.1 RAYS Shogun А1 ";114.3;26999;31999;7999;Replika777;New! Shogun A1.;Shogun А1;Литой;9.5
"9.5x18"", 5x114.30, ET25, ЦО 73,1мм.";Weld;Weld;73.1;18;25;5;https://static.baza.farpost.ru/drom/1506740120850_bulletin;https://static.baza.farpost.ru/drom/1506740120850_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weld-61486048.html;;"9.5x18"", 5x114.3, ET25, ЦО73.1 Weld ";114.3;25999;30999;7749;Replika777;Комплект дисков Weld;Weld;Литой;9.5
"9.5/10.5x18"", 5x114.30, ET20/25, ЦО 73,1мм.";Weds Sport;WEDS;73.1;18;25;5;https://static.baza.farpost.ru/drom/1486715809632_bulletin;https://static.baza.farpost.ru/drom/1486715809632_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-47149014.html;;"10.5x18"", 5x114.3, ET25, ЦО73.1 WEDS ";114.3;25999;30999;7749;Replika777;Комплект дисков Weds;Weds;Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/25, ЦО 73,1мм.";Weds Sport;WEDS;73.1;18;25;5;https://static.baza.farpost.ru/drom/1486715809632_bulletin;https://static.baza.farpost.ru/drom/1486715809632_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-47149014.html;;"10.5x18"", 5x114.3, ET25, ЦО73.1 WEDS ";114.3;25999;30999;7749;Replika777;Комплект дисков Weds;Weds;Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/25, ЦО 73,1мм.";Weds Sport;WEDS;73.1;18;25;5;https://static.baza.farpost.ru/drom/1486715809632_bulletin;https://static.baza.farpost.ru/drom/1486715809632_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-47149014.html;;"10.5x18"", 5x114.3, ET25, ЦО73.1 WEDS ";114.3;25999;30999;7749;Replika777;Комплект дисков Weds;Weds;Литой;10.5
"9.5/10.5x18"", 5x114.30, ET20/25, ЦО 73,1мм.";Weds Sport;WEDS;73.1;18;25;5;https://static.baza.farpost.ru/drom/1486715809632_bulletin;https://static.baza.farpost.ru/drom/1486715809632_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-47149014.html;;"10.5x18"", 5x114.3, ET25, ЦО73.1 WEDS ";114.3;25999;30999;7749;Replika777;Комплект дисков Weds;Weds;Литой;10.5
"7.0x16"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм.";RAYS;RAYS;73.1;16;40;4;https://static.baza.farpost.ru/drom/1491193209623_bulletin;https://static.baza.farpost.ru/drom/1491193209623_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-sl-51647881.html;TE37 SL;"7.0x16"", 4x114.3, ET40, ЦО73.1 RAYS TE37 SL ";114.3;17500;22500;5625;Replika777;Комплект дисков Rays te37 SL;Rays TE37 SL;Литой;7.0
"7.0x16"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм.";RAYS;RAYS;73.1;16;40;4;https://static.baza.farpost.ru/drom/1491193209623_bulletin;https://static.baza.farpost.ru/drom/1491193209623_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-sl-51647881.html;TE37 SL;"7.0x16"", 4x114.3, ET40, ЦО73.1 RAYS TE37 SL ";114.3;17500;22500;5625;Replika777;Комплект дисков Rays te37 SL;Rays TE37 SL;Литой;7.0
"8.5x20"", 5x150.00, ET60, ЦО 110,0мм.";Lexus;LEXUS;110.0;20;60;5;https://static.baza.farpost.ru/drom/1487038497520_bulletin;https://static.baza.farpost.ru/drom/1487038497520_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-toyota-tlc200-51712022.html;Toyota TLC200;"8.5x20"", 5x150.0, ET60, ЦО110.0 LEXUS Toyota TLC200 ";150.0;30999;40999;10249;Replika777;Комплект дисков Toyota TLC200;Toyota TLC200;Литой;8.5
"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Work;WORK;73.1;17;35;5;https://static.baza.farpost.ru/drom/1525690636645_bulletin;https://static.baza.farpost.ru/drom/1525690636645_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040035.html;Emotion CR Kiwami;"8.0x17"", 5x114.3, ET35, ЦО73.1 WORK Emotion CR Kiwami ";114.3;21999;26999;6749;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;8.0
"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Work;WORK;73.1;17;35;5;https://static.baza.farpost.ru/drom/1525690636645_bulletin;https://static.baza.farpost.ru/drom/1525690636645_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040035.html;Emotion CR Kiwami;"8.0x17"", 5x114.3, ET35, ЦО73.1 WORK Emotion CR Kiwami ";114.3;21999;26999;6749;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;8.0
"9.0x17"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм.";Work;WORK;73.1;17;28;5;https://static.baza.farpost.ru/drom/1526001371713_bulletin;https://static.baza.farpost.ru/drom/1526001371713_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040511.html;Emotion CR Kiwami;"9.0x17"", 5x114.3, ET28, ЦО73.1 WORK Emotion CR Kiwami ";114.3;21999;26999;6749;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;9.0
"9.0x17"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм.";Work;WORK;73.1;17;28;5;https://static.baza.farpost.ru/drom/1526001371713_bulletin;https://static.baza.farpost.ru/drom/1526001371713_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040511.html;Emotion CR Kiwami;"9.0x17"", 5x114.3, ET28, ЦО73.1 WORK Emotion CR Kiwami ";114.3;21999;26999;6749;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;9.0
"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм.";Work;WORK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1494157147155_bulletin;https://static.baza.farpost.ru/drom/1494157147155_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018512.html;Emotion T7R;"7.0x16"", 4x100.0, ET35, ЦО73.1 WORK Emotion T7R ";100.0;17999;22999;5749;Replika777;Комплект дисков Work Emotion T7R;Work Emotion T7R;Литой;7.0
"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм.";Work;WORK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1494157147155_bulletin;https://static.baza.farpost.ru/drom/1494157147155_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018512.html;Emotion T7R;"7.0x16"", 4x100.0, ET35, ЦО73.1 WORK Emotion T7R ";100.0;17999;22999;5749;Replika777;Комплект дисков Work Emotion T7R;Work Emotion T7R;Литой;7.0
"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";Work;WORK;73.1;18;30;5;https://static.baza.farpost.ru/drom/1524749329358_bulletin;https://static.baza.farpost.ru/drom/1524749329358_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-54019773.html;Emotion CR Kiwami;"9.5x18"", 5x114.3, ET30, ЦО73.1 WORK Emotion CR Kiwami ";114.3;26999;31999;7999;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;9.5
"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";Work;WORK;73.1;18;30;5;https://static.baza.farpost.ru/drom/1524749329358_bulletin;https://static.baza.farpost.ru/drom/1524749329358_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-54019773.html;Emotion CR Kiwami;"9.5x18"", 5x114.3, ET30, ЦО73.1 WORK Emotion CR Kiwami ";114.3;26999;31999;7999;Replika777;New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;9.5
"9.0x17"", 5x100.00, ET30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1506091116512_bulletin;https://static.baza.farpost.ru/drom/1506091116512_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-prodrive-55388391.html;;"9.0x17"", 5x100.0, ET30, ЦО73.1 PRODRIVE ";100.0;21999;26999;6749;Replika777;Комплект дисков Prodrive;Prodrive;Литой;9.0
